trade_date,Q1,Q2,Q3,Q4,Q5,Q5-Q1
2022-02-01,0.007528173247062037,0.06196016301079677,0.08649436435933493,0.08829118269675358,0.051091152450753956,0.04356297920369192
2022-02-02,-0.006923122434694183,0.03215086692288834,0.048630228484506356,0.0524400151109058,0.04243092841229634,0.04935405084699052
2022-02-03,-0.0422752788322597,0.0062576372926505626,0.0224807279500312,0.0434258864065255,0.006007937845554183,0.04828321667781388
2022-02-04,-0.05102530024789273,0.033940429309142116,0.015754725867979814,0.012830067369069192,0.009125093417403205,0.06015039366529593
2022-02-07,-0.04318242270199829,-0.013581840927123232,-0.010110047512826773,0.018067800062436846,-0.023094199618982802,0.02008822308301549
2022-02-08,-0.02508297823962431,0.0034839108939154484,0.03596582122278149,0.04650551802454452,0.020239943119975973,0.04532292135960028
2022-02-09,-0.009582343618507905,0.00214068302864547,0.0401323487402297,0.07475691845214331,0.009570849709274501,0.019153193327782404
2022-02-10,0.011617081743658053,0.024513828932457515,0.04848441315403352,0.023659969489152444,0.022558466802898886,0.010941385059240832
2022-02-11,-0.011093166632279189,-0.004247046518700355,0.043917994553850946,0.06290290180868917,0.012758985601020243,0.02385215223329943
2022-02-14,-0.032371567426264465,0.015811972435231237,0.03823048972116133,0.0471943576340642,0.01983878964405562,0.05221035707032008
2022-02-15,0.0007294885133546184,-0.007999958050518638,0.0262368246400544,0.05147623214416544,0.016019973311409374,0.015290484798054756
2022-02-16,0.0015268600577091247,0.013262698549609958,0.05180398649904472,0.07229879064583146,0.03173578919727232,0.030208929139563193
2022-02-17,0.012506766761208626,-0.02424319409552576,0.0709417241201305,-0.009527136543917894,0.056899516588800304,0.04439274982759168
2022-02-18,-0.014903546072857507,-0.03879830719105254,0.01410418444362102,0.04835597045979187,0.015778607942483647,0.030682154015341155
2022-02-21,-0.01967654988098853,0.060001683959576925,0.01748406689741309,0.02388795177051038,0.06733302346434915,0.08700957334533768
2022-02-22,0.03374412408559934,0.07899873375951921,0.05816457101286091,0.03483626271265438,0.0962691055033164,0.06252498141771706
2022-02-23,0.007778564407085807,0.038932103971003267,0.07611865778265288,0.05402739886010191,0.06964155053578298,0.06186298612869718
2022-02-24,0.026169209801187754,0.029835627897500577,0.03586251485276471,0.05865423659919943,0.06178830107543595,0.0356190912742482
2022-02-25,0.022216023261108626,0.05713815949878479,0.058693119913634406,0.03933359884775867,0.054962047029572615,0.032746023768463986
2022-02-28,0.03349785043149079,0.06685400108155894,0.051645763262977686,0.07166637682779585,0.041438122422619045,0.007940271991128255
2022-03-01,0.03470569310957214,0.0419777281104732,0.10708646485805744,0.023119070919305023,0.06137167765307383,0.026665984543501692
2022-03-02,0.06753209730744332,0.04645656916930858,0.07587873991967406,0.11652204802571646,0.09490189709307395,0.02736979978563063
2022-03-03,0.1099959189294391,0.1203803139445131,0.17048237858461576,0.15529987296124426,0.1190258614229741,0.009029942493535004
2022-03-04,0.11294564902081959,0.21067926747697463,0.16157496151350365,0.18804299007066175,0.15572763164264566,0.04278198262182607
2022-03-07,0.2039830268096514,0.18166657824594565,0.19904291883586187,0.26331076050686963,0.20043973249930258,-0.0035432943103488324
2022-03-08,0.16956420161320582,0.14911345277294139,0.14211025065609287,0.20040933305489092,0.18230311389774934,0.012738912284543519
2022-03-09,0.13655687691978177,0.10517637646891727,0.19900593993312507,0.1370354989003081,0.16953210113819686,0.03297522421841509
2022-03-10,0.1803817145977705,0.21059023855008432,0.16241480317932874,0.21836948584124125,0.2020422801289561,0.021660565531185588
2022-03-11,0.16663096239884242,0.24508294790028007,0.16543934019537312,0.2236263544054755,0.17386733911194577,0.007236376713103343
2022-03-14,0.18133820913267354,0.19852777355281637,0.2795602896311435,0.2770055658921451,0.21945705339845323,0.03811884426577969
2022-03-15,0.1851900444928765,0.2591907344273366,0.27871377442174844,0.25813829790922976,0.2511822829681959,0.0659922384753194
2022-03-16,0.21760875179864025,0.2526500745396131,0.283677553998483,0.22320054647366006,0.29212932955128906,0.07452057775264881
2022-03-17,0.22274995367426928,0.27396003181415435,0.24464493010630015,0.24577596857815479,0.29528375721568784,0.07253380354141856
2022-03-18,0.2509378510906853,0.26401319986785227,0.31511070586518214,0.26620051505692205,0.3339710438386316,0.0830331927479463
2022-03-21,0.23068704761674005,0.2674498027796171,0.23147159231499934,0.22498679705557034,0.3113223625065235,0.08063531488978345
2022-03-22,0.24614212240992753,0.21913453158120091,0.20173367792261135,0.2546631166837439,0.2732362098297278,0.027094087419800267
2022-03-23,0.27711328729885903,0.1823980431453632,0.26768125344047683,0.2194585321229341,0.2607504741395008,-0.016362813159358225
2022-03-24,0.23064478579990774,0.1861956047024631,0.1915250794386646,0.19458384899719738,0.22429302975155974,-0.006351756048348006
2022-03-25,0.20212450582383412,0.21828957003011742,0.18522663367488876,0.1729887543118779,0.24521662378664347,0.043092117962809345
2022-03-28,0.21164130175993598,0.15396406754804332,0.1617965635039483,0.19114672465435398,0.23238514381356867,0.020743842053632694
2022-03-29,0.15694301234588537,0.1434612498910868,0.1334985425324691,0.21225229260011771,0.19691307234993194,0.03997006000404657
2022-03-30,0.1690453940596598,0.1647357445259179,0.17740530256728762,0.1554667858696737,0.21346870009185517,0.04442330603219538
2022-03-31,0.12137536137830938,0.1577925204652327,0.14326262050335906,0.13688566024814197,0.19080617564745506,0.06943081426914567
2022-04-01,0.14587901780122176,0.11960150974943555,0.15236866686944825,0.13453966137020135,0.16158102898944507,0.015702011188223314
2022-04-04,0.09713499034753871,0.09351142025343993,0.12015116814519544,0.10822916422511093,0.1578005854499644,0.06066559510242568
2022-04-05,0.1605014565700567,0.09830608123960043,0.12201593746717776,0.14266726809462663,0.22201730171077505,0.06151584514071834
2022-04-06,0.1392388957986486,0.11733128629530643,0.1339263878650037,0.14961054386526584,0.1877039565770855,0.0484650607784369
2022-04-07,0.07083351757330779,0.07365582907084543,0.045662841062613986,0.052466195847172215,0.1265959825349342,0.055762464961626415
2022-04-08,0.039466131187705776,0.038044001325801824,0.06997689378652558,0.06523718865568441,0.06164063885580267,0.022174507668096893
2022-04-11,0.0004983028808977497,0.0035889527633613527,0.051955335254394296,0.02841816811775701,0.015113166931728714,0.014614864050830964
2022-04-12,0.009434176941428432,-0.008265592352429796,-0.01824744910262267,0.03421371939128231,0.006860716244300309,-0.002573460697128123
2022-04-13,0.006425844343083464,0.026172151564255775,-0.0036732727572115023,-0.011235596639063733,0.023691310121312797,0.017265465778229332
2022-04-14,0.0009544090134549488,-0.011810848388253664,0.008511417674843988,0.01556036358310823,-0.004246368886251332,-0.005200777899706281
2022-04-15,-0.0263615446877338,-0.04658308233787,-0.017457992694926455,-0.034955460234401686,-0.028545867953575572,-0.0021843232658417706
2022-04-18,-0.03330536409171197,-0.01694433105441993,-0.055851879158520974,-0.011891163255393133,-0.016491913824295972,0.016813450267415996
2022-04-19,-0.07283033031554545,-0.013514390702464435,-0.03364196025146477,-0.07413768410918721,0.004793328077112191,0.07762365839265764
2022-04-20,-0.061681709939143035,-0.04853539217366428,-0.0492954708207799,-0.04330777677484441,-0.012714286597738081,0.048967423341404956
2022-04-21,-0.02580721109571753,-0.02107742856181304,0.010234651698156164,-0.00904723112075731,-0.012261017598410334,0.013546193497307197
2022-04-22,-0.057348614114988816,-0.02069489207274991,-0.025251148089910042,-0.006716722882567999,-0.020057572799793616,0.0372910413151952
2022-04-25,-0.032687288089202925,-0.06010345860225099,-0.061369472997982545,0.00675495977767999,-0.032290597455319585,0.0003966906338833398
2022-04-26,-0.04558615628537672,-0.05934230922155901,-0.07125832783565687,-0.027929330310196843,-0.044144378805945024,0.001441777479431694
2022-04-27,-0.06931858517798216,-0.06498194745196802,-0.07228365467341265,-0.049396001954332636,-0.04211167674475166,0.027206908433230502
2022-04-28,-0.055716981806614434,-0.06347169841068663,-0.043135939597232505,-0.022770027724553877,-0.0511539124876414,0.0045630693189730315
2022-04-29,-0.07376615146252723,-0.052448104173990574,-0.08234108754407467,-0.011760839015596455,-0.040367064247805236,0.03339908721472199
2022-05-02,-0.030894998285609026,-0.04870017768150366,-0.007290859758635582,-0.011609616878921444,0.003821686123637998,0.03471668440924702
2022-05-03,-0.037479120587806995,-0.06215677963700653,-0.014295720026672435,-0.01175402277074459,-0.008994056529031763,0.028485064058775232
2022-05-04,-0.05493572431400157,-0.05686850996174781,-0.015947641156013954,-0.03955248549075088,-0.01424068855570739,0.04069503575829418
2022-05-05,-0.012524047332848417,-0.01014610768192615,0.023163805298578127,0.0008512049961591309,0.002339253005085843,0.01486330033793426
2022-05-06,0.0009429576525064968,-0.010148045928556679,0.0197272120325466,0.035208286228649376,0.025759512971448333,0.024816555318941835
2022-05-09,-0.015900683992054344,0.040197260218183754,0.026784123705367074,0.013807221922086934,0.05012067446135249,0.06602135845340683
2022-05-10,-0.03886648147842866,0.035880059510486596,-0.011159532054038662,0.04986242536181255,0.01469655169837796,0.05356303317680662
2022-05-11,-0.03489362671349076,0.037898372980526014,0.015073041392764136,0.03595246282677852,0.020377436984971565,0.055271063698462325
2022-05-12,-0.030803361287323066,0.040575985059357805,-0.02311225527124794,0.06263702313536722,0.014732962086489368,0.045536323373812436
2022-05-13,-0.02770469654835527,0.051904966696477726,-0.005103236907406429,0.0374070601231859,0.03931701971633517,0.06702171626469045
2022-05-16,-0.035167433504218144,0.028259577713016803,0.0009996578769369362,0.0036714089229484084,0.020625012295357226,0.055792445799575374
2022-05-17,-0.0482320828766452,0.030278303684068086,0.00778984543515963,0.008082389518123076,0.0023825535889674676,0.05061463646561267
2022-05-18,-0.021165764541851456,0.009291520232420572,0.04145722185989317,0.01907694896371819,-0.00239477703739203,0.018770987504459425
2022-05-19,-0.043011194018359004,-0.009065418846460413,0.010546088099836167,0.015177275640908261,-0.04392541492051177,-0.0009142209021527625
2022-05-20,-0.02136572248033301,-0.02542127120358127,0.04279681447504997,0.023980670767157042,-0.03619175669782887,-0.01482603421749586
2022-05-23,-0.036294364187931166,0.0049885534116137316,-0.0018683580033623433,0.0557460835577433,-0.038228310760500435,-0.0019339465725692687
2022-05-24,-0.016866408410475913,0.05420467544918053,0.06209229073905954,0.08205328517879172,-0.0034159443271830256,0.013450464083292887
2022-05-25,0.01558376078296155,0.06593493158920113,0.07063751592796859,0.07136197437704797,0.019362941114048914,0.003779180331087364
2022-05-26,0.05574072684753906,0.06413479591827605,0.056488845744522016,0.10586774267406018,0.04566804403068953,-0.010072682816849525
2022-05-27,0.04680728170166496,0.07477255753861829,0.053554662486321535,0.11382842453788122,0.03742936983722255,-0.00937791186444241
2022-05-30,0.03136793142291084,-0.008856812568217085,0.04277032229319148,0.06096025908229331,-0.012037971611025869,-0.04340590303393671
2022-05-31,0.006982127857701627,0.019713544122626686,0.018407310041773473,0.04613559771143296,0.019894952035285213,0.012912824177583587
2022-06-01,0.01008157812313575,0.015541515891416502,0.04143696545154727,0.07208121480813769,0.022432987403943273,0.012351409280807522
2022-06-02,-0.026939792386336425,-0.0649872138271594,0.021493249871575054,0.0017214813414370884,-0.009196049238735285,0.01774374314760114
2022-06-03,0.0036512607144732387,-0.06751442608548021,0.04870854495385265,0.019501024814350638,-0.0023472490223973574,-0.005998509736870597
2022-06-06,-0.012302659914341513,0.02389330113436668,0.03672393800875747,0.03515954266329008,0.04720052800946894,0.05950318792381045
2022-06-07,0.008274682889370314,0.004377575946182867,0.06918324603520616,0.0220754603509619,0.05188184513946643,0.043607162250096115
2022-06-08,-0.028882601841444328,0.016408356880466435,0.002905491856520448,0.011801684443277302,0.02425296714049548,0.05313556898193981
2022-06-09,-0.01482110606787492,0.018088361294128903,0.0013702790011530241,0.02628182262710521,0.012486367733993873,0.027307473801868792
2022-06-10,-0.005976794938175785,0.017727378505589152,0.021826362398716298,0.056068363075560644,0.034672057119500894,0.04064885205767668
2022-06-13,0.0071782626074198925,0.03016667043781739,0.04937664925257271,0.06574804611038437,0.040492722320847795,0.033314459713427905
2022-06-14,0.006841905399413086,0.07852721083862992,0.07255910759185213,0.06219324465424748,0.06584105144481188,0.05899914604539879
2022-06-15,0.023600453277316868,0.0237335533085682,0.04497130646961903,0.0701380049670033,0.048561726436643686,0.024961273159326818
2022-06-16,0.04363022248493121,0.06677966326298178,0.06342002411963063,0.06334289014448445,0.10352321514813374,0.059892992663202534
2022-06-17,0.059166238756555634,0.02801115560175833,0.07634572515242628,0.05253426013299412,0.11442434542285355,0.05525810666629792
2022-06-20,0.07629605726250509,0.051502311863307504,0.05665539036049772,0.09335179436636105,0.11601773975995755,0.03972168249745246
2022-06-21,0.03510240780320544,0.0009182618229330031,0.026371546397073443,0.055653129510630985,0.06674053463075337,0.03163812682754793
2022-06-22,0.054383476020480194,-0.002546574024209732,0.060131664090698665,0.04755868791319929,0.10249380757473565,0.04811033155425546
2022-06-23,-0.006337029110371502,0.024726470536980266,0.013768907170471837,0.03717578087795867,0.06622233504472348,0.07255936415509498
2022-06-24,-0.010018773723076848,-0.024492902116063902,0.01277563663583058,0.027253191747000766,0.021575480344294323,0.03159425406737117
2022-06-27,0.001963719311616522,-0.022907453977886422,0.04508481279189288,0.033095862294062535,0.03218633698901272,0.0302226176773962
2022-06-28,-0.012488651894281694,-0.04843518258376834,0.0017563296135220212,-0.010825514511373082,0.03082280164435261,0.043311453538634304
2022-06-29,-0.00018768935245329818,-0.053344058407405,-0.036539122571457916,0.023156598498585396,0.037781896087091864,0.037969585439545164
2022-06-30,0.0005136228438912352,-0.03400077430773485,-0.043688833041089316,0.072677805098751,0.013610992317791198,0.013097369473899964
2022-07-01,-0.01472160748252437,-0.023640031466160522,-0.025032919578271678,0.047032478741388974,0.009492478549609282,0.024214086032133653
2022-07-04,-0.04676987103526303,-0.04809058506405702,-0.036847115752431235,0.006156921583777508,-0.014334029021293724,0.03243584201396931
2022-07-05,-0.054351100351140685,-0.04375776122978897,-0.048621540712887816,-0.013090536412675324,-0.011544301104775148,0.04280679924636554
2022-07-06,-0.02317938283383275,-0.016769284745996167,-0.007937762455223365,0.04018144836737933,0.026746345147818318,0.04992572798165107
2022-07-07,-0.03929898045325598,-8.148928985616626e-05,-0.016573372747914122,0.027832468686479057,0.025561266037072716,0.06486024649032869
2022-07-08,-0.06378993857584683,-0.0411963146369323,-0.03621831491894584,0.008089185281827865,-0.005010163623337616,0.05877977495250922
2022-07-11,-0.05758304154842173,-0.05338913785463258,-0.05517747567448919,0.02589691245636407,0.005404423503293547,0.06298746505171528
2022-07-12,-0.08456624855802997,-0.08422687904393304,-0.017049558412341764,-0.04185201842079555,-0.0072082566407807025,0.07735799191724926
2022-07-13,-0.09120482597714004,-0.06950856658353197,-0.04142567258332222,-0.051692660613522866,-0.0014301559631284821,0.08977467001401156
2022-07-14,-0.09219250174895192,-0.05184122471827112,-0.04540712654144726,-0.07205595730945759,-0.014245663829437899,0.07794683791951403
2022-07-15,-0.0903259358519309,-0.07429107848558705,-0.03149583925786972,-0.07283833544308949,-0.040418176341623986,0.04990775951030691
2022-07-18,-0.10458302178042844,-0.09890979936246942,-0.09662608835190085,-0.09424827428003035,-0.05212071429964485,0.05246230748078359
2022-07-19,-0.09790286981526618,-0.046000365953319515,-0.05815293163904623,-0.06306441987151844,-0.048881834134131386,0.04902103568113479
2022-07-20,-0.10923929682419463,-0.10735332817640976,-0.10910206823152453,-0.10729732627724115,-0.06508350110959203,0.0441557957146026
2022-07-21,-0.10884687224937499,-0.07398512700900019,-0.11181501074676,-0.07738653738144745,-0.05307807542194212,0.05576879682743287
2022-07-22,-0.12739873727292408,-0.05928285661563027,-0.09091140865953462,-0.11549050522865816,-0.06341721300927307,0.06398152426365102
2022-07-25,-0.10049858344071637,-0.07779179384666597,-0.08705960260294963,-0.09050930582900234,-0.039227675076441156,0.06127090836427521
2022-07-26,-0.07617103311551872,-0.06863160598642064,-0.06676685356041666,-0.06959354230961375,-0.0430341429673366,0.03313689014818212
2022-07-27,-0.046100736068511484,-0.058716551266102764,-0.03638500899890807,-0.056604768415269825,-0.03887755019588703,0.007223185872624452
2022-07-28,-0.04074175960425713,-0.03926914608553724,-0.03289287932486316,-0.05803404025414228,-0.015546220246824291,0.025195539357432843
2022-07-29,-0.08420381700870601,-0.05341709657488516,-0.07896533481958785,-0.02959571312123278,-0.0405339886188875,0.04366982838981851
2022-08-01,-0.054464455046147726,0.0005143819218655088,-0.03964025431008785,-0.0073209548473507635,0.010843171406743438,0.06530762645289116
2022-08-02,-0.044035006298189246,-0.019452611691382543,0.000377635978478628,0.016157788395309385,0.0043508605656747785,0.04838586686386402
2022-08-03,-0.0466009579103303,-0.044172576819075444,-0.05076405877634362,-0.03372059931483946,-0.0046052948767018225,0.04199566303362848
2022-08-04,-0.04836998881028801,-0.0608581323401606,-0.016110993694749564,-0.016635555625101977,-0.009266209354669189,0.039103779455618826
2022-08-05,-0.02322583714975514,-0.024911388888137403,0.006901625906347871,-0.007441384053863807,-0.007677202549479493,0.015548634600275647
2022-08-08,-0.034861287115948845,0.0026333723496399972,0.017562895019561358,-0.004994141323151495,0.0028337125040374944,0.03769499961998634
2022-08-09,-0.02750581975891986,0.03631302948470159,0.028756749175053376,0.0350525424862403,-0.024644993681362904,0.0028608260775569543
2022-08-10,-0.0067314673232284255,0.04250266835792743,0.015754052904041953,0.018347504951331483,-0.0030674848773014443,0.003663982445926981
2022-08-11,-0.0029515530579993323,0.019420412327937,0.023646890815737554,-0.022513592392916938,-0.0016359673015262737,0.0013155857564730586
2022-08-12,0.015291247915613879,0.05911521071737097,0.046874610818712664,0.03171951896312108,0.03498994967887709,0.019698701763263216
