mark_date,ts_code,quantity,close,market_value,weight
2022-07-01,000030.SZ,200,71.34748096607659,14269.496193215318,0.014041665343085057
2022-07-01,000027.SZ,700,25.14046595407788,17598.326167854517,0.01731734626797562
2022-07-01,000017.SZ,500,37.31520698618802,18657.603493094008,0.01835971086901902
2022-07-01,000046.SZ,400,46.53191371052506,18612.765484210024,0.01831558875658603
2022-07-01,000020.SZ,500,37.138801411722106,18569.40070586105,0.018272916352668724
2022-07-01,000026.SZ,400,44.876463695302384,17950.585478120953,0.017663981305525094
2022-07-01,000052.SZ,300,62.46885524148852,18740.656572446554,0.018441437899195154
2022-07-01,000048.SZ,300,53.60281890623844,16080.845671871532,0.015824094298828802
2022-07-01,000039.SZ,1200,16.68334835344588,20020.018024135054,0.01970037270069115
2022-07-01,000008.SZ,400,43.74689922255709,17498.759689022838,0.017219369495970978
2022-07-01,000054.SZ,1300,16.58541476090293,21561.039189173807,0.021216789481850785
2022-07-01,000037.SZ,400,51.13024631680868,20452.098526723472,0.02012555448261722
2022-07-01,000029.SZ,500,39.759603641911774,19879.801820955887,0.019562395229443356
2022-07-01,000022.SZ,700,26.901190726052526,18830.833508236767,0.018530175044283226
2022-07-01,000018.SZ,2100,9.612510552961924,20186.27216122004,0.019863972376758254
2022-07-01,000032.SZ,600,31.984519071424096,19190.71144285446,0.018884307065052463
2022-07-01,000033.SZ,1600,12.139621745497909,19423.394792796655,0.019113275326198904
2022-07-01,000051.SZ,500,34.93445374176966,17467.226870884828,0.017188340139809907
2022-07-01,000024.SZ,800,24.765552003521574,19812.44160281726,0.019496110503778724
2022-07-01,000056.SZ,200,78.74143933606356,15748.287867212714,0.01549684620702368
2022-07-01,000007.SZ,800,24.507206400129117,19605.765120103293,0.019292733876793443
2022-07-01,000025.SZ,700,27.957269270362232,19570.08848925356,0.019257626869217455
2022-07-01,000043.SZ,600,32.87336380311189,19724.018281867135,0.019409098974815547
2022-07-01,000038.SZ,400,42.43893026618223,16975.572106472893,0.016704535275732915
2022-07-01,000021.SZ,200,72.94659396892504,14589.318793785009,0.01435638156470541
2022-07-04,000014.SZ,1500,14.120859444577947,21181.28916686692,0.02058134279620413
2022-07-04,000031.SZ,1000,20.927055260642845,20927.055260642846,0.020334309901596345
2022-07-04,000023.SZ,600,33.993635581943714,20396.18134916623,0.01981847265167327
2022-07-04,000058.SZ,400,47.10282731626138,18841.130926504553,0.018307468030469842
2022-07-04,000041.SZ,900,22.851193081231727,20566.073773108554,0.019983552982152146
2022-07-04,000011.SZ,300,55.00345249006394,16501.03574701918,0.01603365453945383
2022-07-04,000028.SZ,2100,9.426895473985583,19796.480495369724,0.0192357579382332
2022-07-04,000040.SZ,300,60.80088422857063,18240.26526857119,0.017723621505219722
2022-07-04,000003.SZ,1600,13.205072697495291,21128.116315992465,0.020529676032076737
2022-07-04,000015.SZ,200,74.67348242413067,14934.696484826134,0.014511680827826483
2022-07-04,000047.SZ,700,27.25239863890893,19076.67904723625,0.01853634440242194
2022-07-04,000001.SZ,1100,18.214863155326725,20036.349470859397,0.019468832779515746
2022-07-04,000009.SZ,1300,16.278051132481696,21161.466472226206,0.02056208156661933
2022-07-04,000036.SZ,500,40.263811116602135,20131.905558301067,0.019561682302337874
2022-07-04,000019.SZ,800,25.8295975292138,20663.678023371038,0.020078392654902615
2022-07-04,000044.SZ,700,27.520619802954045,19264.43386206783,0.018718781183075087
2022-07-04,000049.SZ,700,27.88874214653244,19522.119502572707,0.018969168043813777
2022-07-04,000042.SZ,1300,14.767441674179052,19197.674176432767,0.018653912422529038
2022-07-04,000060.SZ,300,64.41565773084444,19324.697319253333,0.018777337716657534
2022-07-04,000035.SZ,700,26.61113956512441,18627.797695587087,0.01810017732588882
2022-07-04,000012.SZ,500,34.02657272722191,17013.286363610954,0.016531395987322544
2022-07-04,000050.SZ,500,40.40798715202786,20203.993576013927,0.019631728473388125
2022-07-04,000004.SZ,400,48.707275678440304,19482.91027137612,0.018931069388832242
2022-07-04,000013.SZ,400,47.04445312223393,18817.781248893574,0.018284779717435327
2022-07-04,000045.SZ,400,47.88368238400931,19153.472953603723,0.018610963170862194
2022-07-04,000030.SZ,200,72.56391015233322,14512.782030466644,0.01410171682858939
2022-07-04,000027.SZ,700,24.930233151294026,17451.163205905817,0.016956870250139713
2022-07-04,000017.SZ,500,37.41677242443907,18708.386212219535,0.018178483224702786
2022-07-04,000046.SZ,400,45.67887616512698,18271.55046605079,0.017754020569634637
2022-07-04,000020.SZ,500,37.61644636350899,18808.223181754496,0.018275492376390656
2022-07-04,000026.SZ,400,44.27323431210184,17709.293724840736,0.017207689388413508
2022-07-04,000052.SZ,300,62.1403039394817,18642.09118184451,0.01811406595835587
2022-07-04,000048.SZ,300,53.35312038776072,16005.936116328216,0.015552578286858952
2022-07-04,000039.SZ,1200,16.91946087879303,20303.353054551633,0.019728273658703638
2022-07-04,000008.SZ,400,45.34940333745595,18139.76133498238,0.017625964280805168
2022-07-04,000054.SZ,1300,17.416172457995774,22641.024195394508,0.021999731770410133
2022-07-04,000037.SZ,400,51.74000433987991,20696.001735951962,0.020109800819147622
2022-07-04,000029.SZ,500,38.70194775059629,19350.973875298147,0.018802870006179737
2022-07-04,000022.SZ,700,26.64507086681481,18651.549606770368,0.01812325647948882
2022-07-04,000018.SZ,2100,9.904656441896115,20799.77852798184,0.020210638200396275
2022-07-04,000032.SZ,600,33.860393042080304,20316.235825248183,0.01974079153321929
2022-07-04,000033.SZ,1600,12.520479107644146,20032.766572230634,0.01946535136418254
2022-07-04,000051.SZ,500,35.17312485439711,17586.562427198554,0.017088434375713526
2022-07-04,000024.SZ,800,24.952164737172005,19961.731789737605,0.01939632859614301
2022-07-04,000056.SZ,200,78.25418179958159,15650.836359916317,0.01520753650229212
2022-07-04,000007.SZ,800,24.244192142159346,19395.353713727476,0.018845992814275053
2022-07-04,000025.SZ,700,28.336287731357093,19835.401411949966,0.019273576444924164
2022-07-04,000043.SZ,600,33.269532213263155,19961.719327957893,0.019396316487335183
2022-07-04,000038.SZ,400,41.47435831531807,16589.743326127227,0.016119849533529074
2022-07-04,000021.SZ,200,74.24611962361546,14849.223924723092,0.014428629222926929
2022-07-05,000014.SZ,1500,13.884356795639158,20826.535193458738,0.020315840787751466
2022-07-05,000031.SZ,1000,21.163405471365827,21163.405471365826,0.020644450557380144
2022-07-05,000023.SZ,600,33.83179343582667,20299.076061496,0.01980131565683261
2022-07-05,000058.SZ,400,46.393308410929045,18557.32336437162,0.018102273057681046
2022-07-05,000041.SZ,900,22.825363755411143,20542.82737987003,0.020039089867947984
2022-07-05,000011.SZ,300,52.34867494204993,15704.60248261498,0.01531950469475793
2022-07-05,000028.SZ,2100,9.457577699272631,19860.913168472525,0.01937389710203808
2022-07-05,000040.SZ,300,61.80321009525647,18540.96302857694,0.01808631389912916
2022-07-05,000003.SZ,1600,12.910603948520617,20656.966317632985,0.020150429966804353
2022-07-05,000015.SZ,200,75.49228461814602,15098.456923629203,0.014728222632899392
2022-07-05,000047.SZ,700,27.10695900738632,18974.87130517042,0.018509582166360162
2022-07-05,000001.SZ,1100,18.48605808442488,20334.663892867367,0.019836030827138473
2022-07-05,000009.SZ,1300,16.333118008491603,21233.053411039084,0.02071239063672859
2022-07-05,000036.SZ,500,38.89793066023539,19448.965330117695,0.018972050773825806
2022-07-05,000019.SZ,800,26.53632877876117,21229.063023008937,0.02070849809833232
2022-07-05,000044.SZ,700,27.329807150395403,19130.86500527678,0.01866175069299288
2022-07-05,000049.SZ,700,27.17990947727179,19025.936634090252,0.018559395305342362
2022-07-05,000042.SZ,1300,15.026285978365497,19534.171771875146,0.019055167840047117
2022-07-05,000060.SZ,300,62.58918019452792,18776.754058358376,0.018316323018539676
2022-07-05,000035.SZ,700,26.531824974347646,18572.27748204335,0.018116860480452916
2022-07-05,000012.SZ,500,34.05046485539731,17025.232427698655,0.016607751033125513
2022-07-05,000050.SZ,500,39.62121123534974,19810.60561767487,0.01932482315944835
2022-07-05,000004.SZ,400,48.69818125912699,19479.272503650795,0.01900161477506297
2022-07-05,000013.SZ,400,46.80766468223408,18723.065872893632,0.018263951338951437
2022-07-05,000045.SZ,400,48.55527732873878,19422.110931495514,0.018945854880856032
2022-07-05,000030.SZ,200,73.0598389944094,14611.96779888188,0.014253662870004055
2022-07-05,000027.SZ,700,24.86829280585648,17407.804964099538,0.01698094238094643
2022-07-05,000017.SZ,500,38.685403513667474,19342.701756833736,0.018868392925013175
2022-07-05,000046.SZ,400,44.550402920300215,17820.161168120085,0.017383187061153927
2022-07-05,000020.SZ,500,37.52982500166242,18764.912500831208,0.018304771831788434
2022-07-05,000026.SZ,400,42.97803682439974,17191.214729759893,0.016769663227877894
2022-07-05,000052.SZ,300,61.85275238559924,18555.82571567977,0.01810081213333156
2022-07-05,000048.SZ,300,52.66974954845141,15800.924864535424,0.015413465123471358
2022-07-05,000039.SZ,1200,16.31642994238977,19579.715930867726,0.019099595195548665
2022-07-05,000008.SZ,400,46.72947051003285,18691.788204013137,0.018233440640206516
2022-07-05,000054.SZ,1300,16.88707681190937,21953.19985548218,0.021414878130364422
2022-07-05,000037.SZ,400,51.69871258323479,20679.485033293913,0.020172396493538754
2022-07-05,000029.SZ,500,38.24798332733444,19123.99166366722,0.018655045894882077
2022-07-05,000022.SZ,700,25.74056481378374,18018.39536964862,0.017576560295805347
2022-07-05,000018.SZ,2100,10.14692468934413,21308.541847622673,0.020786027996217468
2022-07-05,000032.SZ,600,33.65332862176741,20191.997173060445,0.019696862485482754
2022-07-05,000033.SZ,1600,12.436244650815857,19897.99144130537,0.01941006616619396
2022-07-05,000051.SZ,500,35.2266561436149,17613.328071807453,0.017181425788081253
2022-07-05,000024.SZ,800,25.013551140468213,20010.84091237457,0.01952014841779882
2022-07-05,000056.SZ,200,78.72565953646914,15745.131907293828,0.015359040283915996
2022-07-05,000007.SZ,800,24.18197419105264,19345.579352842113,0.018871199958531454
2022-07-05,000025.SZ,700,27.328343442632647,19129.840409842855,0.018660751222004827
2022-07-05,000043.SZ,600,34.002299191375045,20401.37951482503,0.019901110493110632
2022-07-05,000038.SZ,400,41.922602264079,16769.040905631602,0.016357841668695052
2022-07-05,000021.SZ,200,75.61003331730278,15122.006663460556,0.014751194901717155
2022-07-06,000014.SZ,1500,12.736431114171134,19104.6466712567,0.01893572250722129
2022-07-06,000031.SZ,1000,20.555520369108347,20555.520369108348,0.02037376751314537
2022-07-06,000023.SZ,600,32.77968841806105,19667.81305083663,0.01949390934378635
2022-07-06,000058.SZ,400,44.89264096245535,17957.05638498214,0.017798279267008343
2022-07-06,000041.SZ,900,22.41114576592495,20170.031189332454,0.019991686846416532
2022-07-06,000011.SZ,300,51.48040444809397,15444.121334428191,0.015307563703681488
2022-07-06,000028.SZ,2100,9.35196195717952,19639.120110076994,0.01946547010732782
2022-07-06,000040.SZ,300,59.61368792041056,17884.106376123167,0.017725974285480936
2022-07-06,000003.SZ,1600,12.609608131873062,20175.3730109969,0.01999698143544828
2022-07-06,000015.SZ,200,73.60606495326503,14721.212990653006,0.014591047348711318
2022-07-06,000047.SZ,700,26.741295769342926,18718.90703854005,0.018553393602068105
2022-07-06,000001.SZ,1100,18.42681837097589,20269.50020807348,0.020090276355521637
2022-07-06,000009.SZ,1300,15.863282743554874,20622.267566621336,0.020439924528869835
2022-07-06,000036.SZ,500,39.15956436069919,19579.782180349597,0.01940665684630261
2022-07-06,000019.SZ,800,25.89797397549152,20718.379180393218,0.020535186319334858
2022-07-06,000044.SZ,700,27.076693245313127,18953.68527171919,0.018786095915317613
2022-07-06,000049.SZ,700,27.2053074116498,19043.71518815486,0.018875329783093826
2022-07-06,000042.SZ,1300,14.776984656551967,19210.08005351756,0.019040223642669826
2022-07-06,000060.SZ,300,62.483458402022364,18745.03752060671,0.018579293037211217
2022-07-06,000035.SZ,700,25.23013831408714,17661.096819860995,0.017504936589966137
2022-07-06,000012.SZ,500,33.47002948678763,16735.014743393815,0.01658704297378756
2022-07-06,000050.SZ,500,40.318126793217154,20159.063396608577,0.019980816031420066
2022-07-06,000004.SZ,400,49.18665343308973,19674.661373235893,0.01950069711300417
2022-07-06,000013.SZ,400,45.90239040499245,18360.956161996983,0.01819860774362908
2022-07-06,000045.SZ,400,48.25454122661661,19301.816490646645,0.01913114894200504
2022-07-06,000030.SZ,200,71.56031110367641,14312.062220735283,0.014185514308708316
2022-07-06,000027.SZ,700,24.540791015549264,17178.553710884484,0.017026660149339873
2022-07-06,000017.SZ,500,37.387647810934034,18693.823905467016,0.018528532255210683
2022-07-06,000046.SZ,400,44.54585115439135,17818.34046175654,0.017660789876352147
2022-07-06,000020.SZ,500,37.06077851280124,18530.38925640062,0.018366542702823802
2022-07-06,000026.SZ,400,42.29737409194909,16918.949636779635,0.016769351506391274
2022-07-06,000052.SZ,300,61.20762215757428,18362.28664727228,0.018199926464692418
2022-07-06,000048.SZ,300,51.49279935374008,15447.839806122025,0.01531124929647768
2022-07-06,000039.SZ,1200,15.905776762010191,19086.93211441223,0.01891816458330271
2022-07-06,000008.SZ,400,46.39799119965807,18559.19647986323,0.018395095211492397
2022-07-06,000054.SZ,1300,16.56618325128553,21536.03822667119,0.021345615586740956
2022-07-06,000037.SZ,400,49.58251444101226,19833.0057764049,0.019657641427681866
2022-07-06,000029.SZ,500,36.96073585377484,18480.367926887422,0.01831696366420545
2022-07-06,000022.SZ,700,25.497276952596494,17848.093866817544,0.017690280200437954
2022-07-06,000018.SZ,2100,9.999825959659733,20999.634515285437,0.02081395478162772
2022-07-06,000032.SZ,600,33.347448708271195,20008.469224962715,0.01983155342036214
2022-07-06,000033.SZ,1600,11.821429717295452,18914.287547672724,0.01874704654775813
2022-07-06,000051.SZ,500,34.95891890951818,17479.45945475909,0.017324905270795644
2022-07-06,000024.SZ,800,25.179240693573227,20143.392554858583,0.019965283751973154
2022-07-06,000056.SZ,200,77.51849781336637,15503.699562673273,0.01536661513849384
2022-07-06,000007.SZ,800,24.131883112602456,19305.506490081963,0.019134806314295736
2022-07-06,000025.SZ,700,27.200783526350065,19040.548468445046,0.018872191063665247
2022-07-06,000043.SZ,600,33.235312856752465,19941.18771405148,0.01976486681566306
2022-07-06,000038.SZ,400,42.43484626288728,16973.93850515491,0.016823854160664748
2022-07-06,000021.SZ,200,74.21979407054509,14843.958814109019,0.014712707847954172
2022-07-07,000014.SZ,1500,12.93818155946648,19407.27233919972,0.019270493251835785
2022-07-07,000031.SZ,1000,20.231919125921376,20231.919125921377,0.020089328071119978
2022-07-07,000023.SZ,600,32.38069214337426,19428.415286024556,0.019291487186840702
2022-07-07,000058.SZ,400,46.20293526725398,18481.17410690159,0.0183509219991569
2022-07-07,000041.SZ,900,23.33390676207037,21000.51608586333,0.02085250809307631
2022-07-07,000011.SZ,300,52.01837235096347,15605.51170528904,0.01549552676708702
2022-07-07,000028.SZ,2100,9.601268218586553,20162.66325903176,0.020020560307561018
2022-07-07,000040.SZ,300,59.01011571579291,17703.03471473787,0.017578266798385037
2022-07-07,000003.SZ,1600,12.418380449254514,19869.408718807223,0.019729372574442405
2022-07-07,000015.SZ,200,72.9814366597718,14596.28733195436,0.01449341523198728
2022-07-07,000047.SZ,700,26.00517062069849,18203.619434488945,0.01807532348390651
2022-07-07,000001.SZ,1100,18.46565892530709,20312.2248178378,0.020169067782456623
2022-07-07,000009.SZ,1300,16.345614593949776,21249.298972134708,0.021099537600740882
2022-07-07,000036.SZ,500,38.34936408519796,19174.682042598983,0.019039542211280035
2022-07-07,000019.SZ,800,25.90304988110188,20722.439904881503,0.020576391744758626
2022-07-07,000044.SZ,700,26.938881136271757,18857.216795390228,0.01872431440403832
2022-07-07,000049.SZ,700,27.29416516972305,19105.915618806135,0.01897126044130784
2022-07-07,000042.SZ,1300,14.168046360206304,18418.460268268194,0.018288650156774364
2022-07-07,000060.SZ,300,62.033840945537335,18610.152283661202,0.018478991160110543
2022-07-07,000035.SZ,700,25.03264359196764,17522.850514377347,0.017399352504998144
2022-07-07,000012.SZ,500,33.74708453621278,16873.54226810639,0.016754620470561112
2022-07-07,000050.SZ,500,40.36797721154272,20183.988605771363,0.02004173535695776
2022-07-07,000004.SZ,400,50.46809467016927,20187.23786806771,0.020044961719017346
2022-07-07,000013.SZ,400,44.21457380868269,17685.829523473076,0.01756118286632236
2022-07-07,000045.SZ,400,48.829570857336826,19531.828342934732,0.019394171406472847
2022-07-07,000030.SZ,200,70.53265192726974,14106.530385453949,0.014007110007449732
2022-07-07,000027.SZ,700,23.754266784870318,16627.98674940922,0.016510795584544186
2022-07-07,000017.SZ,500,36.96585100364332,18482.92550182166,0.018352661050549522
2022-07-07,000046.SZ,400,44.09970784536091,17639.883138144363,0.017515560303143565
2022-07-07,000020.SZ,500,36.81926497676139,18409.632488380696,0.01827988459354747
2022-07-07,000026.SZ,400,41.772810685667,16709.1242742668,0.016591361266207777
2022-07-07,000052.SZ,300,60.76231037874408,18228.693113623223,0.018100220448101723
2022-07-07,000048.SZ,300,51.61347580389744,15484.04274116923,0.015374913895145696
2022-07-07,000039.SZ,1200,16.388353929931334,19666.0247159176,0.01952742198670837
2022-07-07,000008.SZ,400,45.52975225309211,18211.900901236844,0.018083546584314
2022-07-07,000054.SZ,1300,16.525750106681148,21483.47513868549,0.021332063334310494
2022-07-07,000037.SZ,400,48.96976718705515,19587.90687482206,0.019449854706599722
2022-07-07,000029.SZ,500,35.9000633436869,17950.03167184345,0.01782352296380263
2022-07-07,000022.SZ,700,25.774019048092526,18041.81333366477,0.017914657764399905
2022-07-07,000018.SZ,2100,9.99390866980954,20987.208206600037,0.020839294005436514
2022-07-07,000032.SZ,600,33.75725423268197,20254.352539609183,0.020111603378001375
2022-07-07,000033.SZ,1600,11.689830818812888,18703.72931010062,0.018571908671907673
2022-07-07,000051.SZ,500,34.71634702193001,17358.173510965007,0.01723583611652658
2022-07-07,000024.SZ,800,25.64715762423587,20517.726099388696,0.02037312072663937
2022-07-07,000056.SZ,200,77.01429407039181,15402.858814078363,0.015294302138283701
2022-07-07,000007.SZ,800,24.195165781662904,19356.132625330323,0.01921971396179457
2022-07-07,000025.SZ,700,27.421312581923456,19194.918807346417,0.019059636350821568
2022-07-07,000043.SZ,600,32.712066625457545,19627.239975274526,0.019488910594186358
2022-07-07,000038.SZ,400,41.97388365202422,16789.55346080969,0.016671223601802194
2022-07-07,000021.SZ,200,75.31249467199554,15062.498934399107,0.014956341055967834
2022-07-08,000014.SZ,1500,13.079039387460318,19618.559081190477,0.019264092991634004
2022-07-08,000031.SZ,1000,20.250080315246795,20250.080315246796,0.019884203965569718
2022-07-08,000023.SZ,600,32.67497532311082,19604.985193866494,0.019250764355897555
2022-07-08,000058.SZ,400,46.64297513058393,18657.19005223357,0.0183200938785259
2022-07-08,000041.SZ,900,23.66953366320013,21302.580296880118,0.020917687486758423
2022-07-08,000011.SZ,300,52.76499095572508,15829.497286717524,0.015543491572452443
2022-07-08,000028.SZ,2100,9.755277442219889,20486.082628661767,0.020115942213677126
2022-07-08,000040.SZ,300,59.29524011368511,17788.572034105535,0.017467169960608278
2022-07-08,000003.SZ,1600,12.81795976797593,20508.73562876149,0.02013818592172187
2022-07-08,000015.SZ,200,72.59662874751291,14519.325749502583,0.014256992078608414
2022-07-08,000047.SZ,700,26.006816313071727,18204.77141915021,0.017875849498355197
2022-07-08,000001.SZ,1100,18.876809227664783,20764.490150431262,0.02038931949723512
2022-07-08,000009.SZ,1300,16.193339794618108,21051.34173300354,0.020670988275181604
2022-07-08,000036.SZ,500,39.26374183898491,19631.870919492456,0.019277164313022982
2022-07-08,000019.SZ,800,25.592145325080622,20473.7162600645,0.02010379927934435
2022-07-08,000044.SZ,700,28.50545697449201,19953.819882144406,0.0195932963352281
2022-07-08,000049.SZ,700,28.03798921032904,19626.59244723033,0.019271981211649913
2022-07-08,000042.SZ,1300,14.578276141022576,18951.75898332935,0.01860934056874363
2022-07-08,000060.SZ,300,64.39178373934077,19317.53512180223,0.018968507901905123
2022-07-08,000035.SZ,700,24.8112734651679,17367.89142561753,0.017054090165698164
2022-07-08,000012.SZ,500,33.801483372272635,16900.741686136316,0.016595380839231278
2022-07-08,000050.SZ,500,42.20346126966749,21101.730634833748,0.020720466755562668
2022-07-08,000004.SZ,400,51.07808081397396,20431.232325589586,0.020062082940188745
2022-07-08,000013.SZ,400,44.304324398013385,17721.729759205355,0.017401535384994418
2022-07-08,000045.SZ,400,50.50830718820049,20203.322875280195,0.019838291334176163
2022-07-08,000030.SZ,200,73.85759726568524,14771.519453137049,0.0145046291725771
2022-07-08,000027.SZ,700,23.992039343760737,16794.427540632518,0.016490987566675656
2022-07-08,000017.SZ,500,36.75052146043491,18375.260730217455,0.018043258426242662
2022-07-08,000046.SZ,400,44.60945196639869,17843.780786559473,0.017521381207052187
2022-07-08,000020.SZ,500,36.86905854507759,18434.529272538795,0.018101456110691954
2022-07-08,000026.SZ,400,42.2345402828425,16893.816113137,0.016588580396766212
2022-07-08,000052.SZ,300,62.6768172033725,18803.04516101175,0.018463313692334837
2022-07-08,000048.SZ,300,54.095894429713645,16228.768328914093,0.01593554862689309
2022-07-08,000039.SZ,1200,16.554790929290483,19865.74911514858,0.01950681682171078
2022-07-08,000008.SZ,400,45.79720666741784,18318.882666967136,0.0179878989959885
2022-07-08,000054.SZ,1300,16.225888769318132,21093.65540011357,0.020712537423345403
2022-07-08,000037.SZ,400,49.23039231222681,19692.156924890725,0.019336361077131915
2022-07-08,000029.SZ,500,35.17002912010686,17585.01456005343,0.017267290341873104
2022-07-08,000022.SZ,700,25.98877461860247,18192.14223302173,0.017863448495051087
2022-07-08,000018.SZ,2100,9.93702012034893,20867.74225273275,0.02049070605126725
2022-07-08,000032.SZ,600,33.87358336059367,20324.1500163562,0.019956935383006087
2022-07-08,000033.SZ,1600,11.473083223898229,18356.933158237167,0.018025261994930965
2022-07-08,000051.SZ,500,35.31047925238919,17655.239626194598,0.01733624658880686
2022-07-08,000024.SZ,800,26.24158991014421,20993.27192811537,0.020613967669501937
2022-07-08,000056.SZ,200,79.63645612490201,15927.291224980403,0.015639518579987386
2022-07-08,000007.SZ,800,24.157152718213545,19325.722174570838,0.01897654703185392
2022-07-08,000025.SZ,700,28.320778263818216,19824.54478467275,0.019466356966801993
2022-07-08,000043.SZ,600,32.483068729401026,19489.841237640616,0.019137700808723665
2022-07-08,000038.SZ,400,41.86515436234421,16746.061744937684,0.016443495639158263
2022-07-08,000021.SZ,200,78.20326960363597,15640.653920727194,0.015358060208801544
2022-07-11,000014.SZ,1500,12.648570526889344,18972.855790334015,0.018673939408938713
2022-07-11,000031.SZ,1000,20.118875824806263,20118.875824806262,0.019801903955850384
2022-07-11,000023.SZ,600,32.35237451926943,19411.42471156166,0.019105598699039945
2022-07-11,000058.SZ,400,45.774184341646496,18309.6737366586,0.01802120575490759
2022-07-11,000041.SZ,900,22.95126607146935,20656.139464322416,0.02033070303395553
2022-07-11,000011.SZ,300,54.01804664228817,16205.41399268645,0.015950098516553726
2022-07-11,000028.SZ,2100,9.718665163993036,20409.196844385377,0.020087650982480065
2022-07-11,000040.SZ,300,59.04791203403039,17714.373610209117,0.017435284551779347
2022-07-11,000003.SZ,1600,12.645885445982804,20233.416713572486,0.01991464025871925
2022-07-11,000015.SZ,200,72.75800703073402,14551.601406146805,0.014322341663496559
2022-07-11,000047.SZ,700,25.921340272901904,18144.93819103133,0.01785906560945256
2022-07-11,000001.SZ,1100,19.198706645408407,21118.577309949247,0.020785855194761765
2022-07-11,000009.SZ,1300,16.55695870834705,21524.046320851165,0.021184936061946887
2022-07-11,000036.SZ,500,38.95373322970441,19476.866614852206,0.019170009568460874
2022-07-11,000019.SZ,800,24.765845115178863,19812.67609214309,0.01950052838445652
2022-07-11,000044.SZ,700,29.25177606357019,20476.243244499132,0.02015364106995807
2022-07-11,000049.SZ,700,28.226432765698963,19758.502935989272,0.019447208723632304
2022-07-11,000042.SZ,1300,14.03653021854026,18247.48928410234,0.017960001015249725
2022-07-11,000060.SZ,300,63.888197159740216,19166.459147922065,0.01886449255544016
2022-07-11,000035.SZ,700,24.87271126115056,17410.89788280539,0.017136590069080124
2022-07-11,000012.SZ,500,35.15643311286991,17578.216556434956,0.01730127264548669
2022-07-11,000050.SZ,500,42.18188319914821,21090.941599574104,0.020758654883602953
2022-07-11,000004.SZ,400,51.17807055267901,20471.228221071604,0.020148705057970475
2022-07-11,000013.SZ,400,44.48776868153786,17795.107472615142,0.017514746456274915
2022-07-11,000045.SZ,400,49.73592589080839,19894.370356323354,0.01958093555964505
2022-07-11,000030.SZ,200,73.13138235722012,14626.276471444024,0.014395840226924698
2022-07-11,000027.SZ,700,24.423952253558262,17096.766577490784,0.016827407886559956
2022-07-11,000017.SZ,500,35.869916149085284,17934.958074542643,0.017652393719056948
2022-07-11,000046.SZ,400,44.29191206576472,17716.764826305887,0.017437638094387704
2022-07-11,000020.SZ,500,36.85473947242725,18427.369736213623,0.01813704745995469
2022-07-11,000026.SZ,400,42.16211372376158,16864.84548950463,0.016599140703560812
2022-07-11,000052.SZ,300,60.63297886152545,18189.893658457637,0.017903312805767995
2022-07-11,000048.SZ,300,54.23996725674558,16271.990177023674,0.01601562579648093
2022-07-11,000039.SZ,1200,16.936276313407742,20323.53157608929,0.020003335366144303
2022-07-11,000008.SZ,400,44.575099381095725,17830.03975243829,0.017549128379799883
2022-07-11,000054.SZ,1300,16.011057461207567,20814.37469956984,0.020486445281091302
2022-07-11,000037.SZ,400,49.925316569727656,19970.126627891063,0.019655498294993683
2022-07-11,000029.SZ,500,34.70996804428624,17354.984022143122,0.017081557128458765
